
  k           Obj      Vio          Mov             |dX|     ||dX||      |kkt|
 82     4.266e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.2e+00    1.7e+00
 83     4.299e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.4e+00    6.7e+00
 84     4.286e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.4e+00    4.6e+00
 85     4.312e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.5e+00    8.0e+00
 86     4.294e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.6e+00    2.9e+00
 87     4.303e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.8e+00    4.7e+00
 88     4.314e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.9e+00    3.6e+00
 89     4.318e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    2.1e+00    5.4e+00
 90     4.349e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.1e+00    5.7e+00
 91     4.374e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.1e+00    1.6e+01
 92     4.339e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.0e+00    7.7e+00
 93     4.334e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.0e+00    1.2e+01
 94     4.344e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    1.8e+00    4.9e+00
 95     4.302e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.5e+00    5.4e+00
 96     4.379e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.6e+00    1.4e+01
 97     4.281e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.5e+00    3.1e+00
 98     4.348e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.5e+00    9.3e+00
 99     4.304e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.3e+00    4.2e+00
100     4.283e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.2e+00    4.5e+00
101     4.264e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.0e+00    2.5e+00
102     4.241e+02   -0.001    1.0e-03|7.5e-01    3.8e-01    7.8e-01    2.1e+00
103     4.230e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    7.6e-01    2.4e+00
104     4.223e+02   -0.001    1.0e-03|7.5e-01    4.0e-01    8.0e-01    1.1e+00
105     4.215e+02   -0.000    1.0e-03|7.4e-01    4.0e-01    9.9e-01    3.2e+00
106     4.214e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.8e+00    1.8e+00
107     4.530e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    2.2e+00    3.1e+01
108     4.291e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.2e+00    3.4e+00
109     4.405e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.2e+00    1.2e+01
110     4.310e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    1.9e+00    2.5e+00
111     4.297e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.5e+00    6.4e+00
112     4.253e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.1e+00    7.1e+00
113     4.214e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    7.8e-01    1.6e+00
114     4.210e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    7.2e-01    5.7e+00
115     4.196e+02   -0.000    1.0e-03|7.5e-01    3.0e-01    6.2e-01    1.5e+00
116     4.187e+02   -0.000    1.0e-03|7.4e-01    5.0e-01    7.8e-01    1.4e+00
117     4.184e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    8.6e-01    2.0e+00
118     4.175e+02   -0.000    1.0e-03|7.4e-01    4.2e-01    8.3e-01    1.1e+00
119     4.169e+02   -0.000    1.0e-03|7.4e-01    4.5e-01    8.2e-01    1.4e+00
120     4.169e+02   -0.000    1.0e-03|7.5e-01    3.5e-01    7.7e-01    1.2e+00
121     4.177e+02   -0.001    1.0e-03|7.2e-01    5.0e-01    9.7e-01    1.8e+00
122     4.190e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.3e+00    4.8e+00
123     4.181e+02   -0.001    1.0e-03|7.4e-01    5.0e-01    1.5e+00    1.6e+00
124     4.228e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.6e+00    6.4e+00
125     4.194e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.8e+00    3.2e+00
126     4.233e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.9e+00    4.9e+00
127     4.233e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.0e+00    9.0e+00
128     4.238e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.9e+00    6.3e+00
129     4.225e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.6e+00    1.1e+01
130     4.197e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.2e+00    3.9e+00
131     4.149e+02   -0.001    1.0e-03|7.5e-01    4.3e-01    8.8e-01    1.8e+00
132     4.138e+02   -0.000    1.0e-03|7.5e-01    3.8e-01    8.4e-01    1.4e+00
133     4.135e+02   -0.000    1.0e-03|7.3e-01    4.6e-01    1.0e+00    1.1e+00
134     4.153e+02   -0.000    1.0e-03|7.5e-01    4.9e-01    1.1e+00    5.5e+00
135     4.139e+02   -0.001    1.0e-03|7.4e-01    5.0e-01    1.4e+00    2.3e+00
136     4.186e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.7e+00    6.0e+00
137     4.203e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.7e+00    6.8e+00
138     4.197e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.6e+00    4.0e+00
139     4.178e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.5e+00    4.7e+00
140     4.147e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    9.8e-01    1.8e+00
141     4.126e+02   -0.001    1.0e-03|7.5e-01    2.9e-01    6.7e-01    1.4e+00
142     4.113e+02   -0.000    1.0e-03|7.4e-01    5.0e-01    8.4e-01    6.7e-01
143     4.114e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.2e+00    1.3e+00
144     4.128e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.4e+00    3.3e+00
